query,context,label,product_type,ingredient_name
항전간제의 주요 성분,파라옥시벤조산메틸은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,파라옥시벤조산메틸
항전간제의 주요 성분,파라옥시벤조산프로필은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,파라옥시벤조산프로필
항전간제의 주요 성분,경질무수규산은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,경질무수규산
항전간제의 주요 성분,히프로멜로오스2208은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,히프로멜로오스2208
항전간제의 주요 성분,상·하부 연주황색의 캡슐은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,상·하부 연주황색의 캡슐
항전간제의 주요 성분,오파드라이 II 옐로우 (85F92084)은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,오파드라이 II 옐로우 (85F92084)
항전간제의 주요 성분,캡슐은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,캡슐
항전간제의 주요 성분,오파드라이 주황색 (03B630039)은(는) 항전간제 제제에서 사용되는 의약 성분이다.,1.0,항전간제,오파드라이 주황색 (03B630039)
효소제제의 주요 성분,유당은(는) 효소제제 제제에서 사용되는 의약 성분이다.,1.0,효소제제,유당
효소제제의 주요 성분,질소은(는) 효소제제 제제에서 사용되는 의약 성분이다.,1.0,효소제제,질소
효소제제의 주요 성분,루디프레스은(는) 효소제제 제제에서 사용되는 의약 성분이다.,1.0,효소제제,루디프레스
효소제제의 주요 성분,카르복시메틸셀룰로오스 나트륨은(는) 효소제제 제제에서 사용되는 의약 성분이다.,1.0,효소제제,카르복시메틸셀룰로오스 나트륨
효소제제의 주요 성분,오파드라이흰색(Y-1-7000)은(는) 효소제제 제제에서 사용되는 의약 성분이다.,1.0,효소제제,오파드라이흰색(Y-1-7000)
효소제제의 주요 성분,카르복시메틸셀룰로오스칼슘은(는) 효소제제 제제에서 사용되는 의약 성분이다.,1.0,효소제제,카르복시메틸셀룰로오스칼슘
효소제제의 주요 성분,리소짐염산염은(는) 효소제제 제제에서 사용되는 의약 성분이다.,1.0,효소제제,리소짐염산염
건위소화제의 주요 성분,길경은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,길경
건위소화제의 주요 성분,지실은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,지실
건위소화제의 주요 성분,카르나우바납은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,카르나우바납
건위소화제의 주요 성분,계피틴크은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,계피틴크
건위소화제의 주요 성분,건강건조엑스(5ㆍ6→1)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,건강건조엑스(5ㆍ6→1)
건위소화제의 주요 성분,회향 가루은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,회향 가루
건위소화제의 주요 성분,오파드라이오렌지색(85F43034)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,오파드라이오렌지색(85F43034)
건위소화제의 주요 성분,포비돈K30은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,포비돈K30
건위소화제의 주요 성분,D-소르비톨액은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,D-소르비톨액
건위소화제의 주요 성분,오파드라이흰색(OY-B-28920)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,오파드라이흰색(OY-B-28920)
건위소화제의 주요 성분,스테아르산마그네슘은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,스테아르산마그네슘
건위소화제의 주요 성분,오파드라이 II 오렌지 85G630018은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,오파드라이 II 오렌지 85G630018
건위소화제의 주요 성분,창출연조엑스(2.7~3.3→1)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,창출연조엑스(2.7~3.3→1)
건위소화제의 주요 성분,모과은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,모과
건위소화제의 주요 성분,지실연조엑스(1.8∼2.2→1)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,지실연조엑스(1.8∼2.2→1)
건위소화제의 주요 성분,폴리옥실35피마자유은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,폴리옥실35피마자유
건위소화제의 주요 성분,L-멘톨은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,L-멘톨
건위소화제의 주요 성분,탭쉴드흰색(19W623)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,탭쉴드흰색(19W623)
건위소화제의 주요 성분,창출30%에탄올유동엑스(1→1)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,창출30%에탄올유동엑스(1→1)
건위소화제의 주요 성분,탭쉴드갈색(19B1553)은(는) 건위소화제 제제에서 사용되는 의약 성분이다.,1.0,건위소화제,탭쉴드갈색(19B1553)
국소마취제의 주요 성분,염산메피바카인은(는) 국소마취제 제제에서 사용되는 의약 성분이다.,1.0,국소마취제,염산메피바카인
국소마취제의 주요 성분,피로아황산칼륨은(는) 국소마취제 제제에서 사용되는 의약 성분이다.,1.0,국소마취제,피로아황산칼륨
국소마취제의 주요 성분,글리세릴모노스테아레이트은(는) 국소마취제 제제에서 사용되는 의약 성분이다.,1.0,국소마취제,글리세릴모노스테아레이트
국소마취제의 주요 성분,인산수소나트륨수화물은(는) 국소마취제 제제에서 사용되는 의약 성분이다.,1.0,국소마취제,인산수소나트륨수화물
국소마취제의 주요 성분,히드록시에틸 셀룰로오스은(는) 국소마취제 제제에서 사용되는 의약 성분이다.,1.0,국소마취제,히드록시에틸 셀룰로오스
국소마취제의 주요 성분,로피바카인염산염은(는) 국소마취제 제제에서 사용되는 의약 성분이다.,1.0,국소마취제,로피바카인염산염
당뇨병용제의 주요 성분,미결정셀룰로오스은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,미결정셀룰로오스
당뇨병용제의 주요 성분,폴리비닐알코올은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,폴리비닐알코올
당뇨병용제의 주요 성분,괄루근은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,괄루근
당뇨병용제의 주요 성분,히드록시프로필셀룰로오스은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,히드록시프로필셀룰로오스
당뇨병용제의 주요 성분,D-소르비톨은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,D-소르비톨
당뇨병용제의 주요 성분,폴리에틸렌글리콜400은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,폴리에틸렌글리콜400
당뇨병용제의 주요 성분,오파드라이 노란색 (85F12347)]은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이 노란색 (85F12347)]
당뇨병용제의 주요 성분,스테아르산마그네슘은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,스테아르산마그네슘
당뇨병용제의 주요 성분,경질무수규산은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,경질무수규산
당뇨병용제의 주요 성분,스테아린산마그네슘은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,스테아린산마그네슘
당뇨병용제의 주요 성분,시트르산무수물은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,시트르산무수물
당뇨병용제의 주요 성분,탤크은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,탤크
당뇨병용제의 주요 성분,메타아크릴산공중합체(TypeB)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,메타아크릴산공중합체(TypeB)
당뇨병용제의 주요 성분,오파드라이 빨간색(85F65004 Red)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이 빨간색(85F65004 Red)
당뇨병용제의 주요 성분,메타아크릴산-아크릴산에틸공중합체(1:1)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,메타아크릴산-아크릴산에틸공중합체(1:1)
당뇨병용제의 주요 성분,오파드라이분홍색(200F240039)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이분홍색(200F240039)
당뇨병용제의 주요 성분,오파드라이노란색(200F520056)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이노란색(200F520056)
당뇨병용제의 주요 성분,오파드라이II핑크 (85F640030)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이II핑크 (85F640030)
당뇨병용제의 주요 성분,오파드라이II85F62513노란색은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이II85F62513노란색
당뇨병용제의 주요 성분,오파드라이베이지(03O670000)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이베이지(03O670000)
당뇨병용제의 주요 성분,오파드라이노란색(AMBII88A520063)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이노란색(AMBII88A520063)
당뇨병용제의 주요 성분,오파드라이 분홍색(QX321A640053)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,오파드라이 분홍색(QX321A640053)
당뇨병용제의 주요 성분,탭쉴드노란색(29Y1139)은(는) 당뇨병용제 제제에서 사용되는 의약 성분이다.,1.0,당뇨병용제,탭쉴드노란색(29Y1139)
무기질제제의 주요 성분,규산칼슘은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,규산칼슘
무기질제제의 주요 성분,아셀렌산은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,아셀렌산
무기질제제의 주요 성분,적색산화철은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,적색산화철
무기질제제의 주요 성분,"상, 하 적갈색의 경질캡슐은(는) 무기질제제 제제에서 사용되는 의약 성분이다.",1.0,무기질제제,"상, 하 적갈색의 경질캡슐"
무기질제제의 주요 성분,인산수소나트륨수화물은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,인산수소나트륨수화물
무기질제제의 주요 성분,철단백추출물은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,철단백추출물
무기질제제의 주요 성분,탭쉴드노란색(319Y1075)은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,탭쉴드노란색(319Y1075)
무기질제제의 주요 성분,아크릴이즈93O665014갈색은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,아크릴이즈93O665014갈색
무기질제제의 주요 성분,탭쉴드갈색(11B1572)은(는) 무기질제제 제제에서 사용되는 의약 성분이다.,1.0,무기질제제,탭쉴드갈색(11B1572)
부정맥용제의 주요 성분,정제수은(는) 부정맥용제 제제에서 사용되는 의약 성분이다.,1.0,부정맥용제,정제수
부정맥용제의 주요 성분,크로스카르멜로오스나트륨은(는) 부정맥용제 제제에서 사용되는 의약 성분이다.,1.0,부정맥용제,크로스카르멜로오스나트륨
부정맥용제의 주요 성분,스테아르산마그네슘은(는) 부정맥용제 제제에서 사용되는 의약 성분이다.,1.0,부정맥용제,스테아르산마그네슘
부정맥용제의 주요 성분,이스프레이흰색(GMIEKRPB01A)은(는) 부정맥용제 제제에서 사용되는 의약 성분이다.,1.0,부정맥용제,이스프레이흰색(GMIEKRPB01A)
부정맥용제의 주요 성분,오파드라이QX흰색(321A180025)은(는) 부정맥용제 제제에서 사용되는 의약 성분이다.,1.0,부정맥용제,오파드라이QX흰색(321A180025)
순환계용약의 주요 성분,옥수수전분은(는) 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,순환계용약,옥수수전분
순환계용약의 주요 성분,크로스카멜로오스나트륨은(는) 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,순환계용약,크로스카멜로오스나트륨
