"type_code","type_name","type_definition","item_sequence","item_name","enterprise_name","main_ingredient","main_ingredient_eng","appearance","storage_method","valid_term"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","198401121","카르마인정(카르바마제핀)(수출용)","명문제약(주)","[M040569]카르바마제핀","Carbamazepine","백색원형정제","기밀용기, 건소보관","제조일로부터 60 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","198500605","명인페니토인정100밀리그램","명인제약(주)","[M051706]페니토인","Phenytoin","흰색 원형의 정제","차광기밀용기, 실온(1~30℃)보관","제조일로부터 60 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","198500623","올트릴정200밀리그램(발프로산나트륨)(수출용)","명인제약(주)","[M070676]발프로산나트륨","Sodium Valproate","황색의장용피정","차광된 기밀용기.","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","198500624","올트릴정300밀리그램(발프로산나트륨)(수출용)","명인제약(주)","[M070676]발프로산나트륨","Sodium Valproate","황색 원형의 장용성 필름코팅정 ","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","198500634","카마제핀정(카르바마제핀)","명인제약(주)","[M040569]카르바마제핀","Carbamazepine","흰색의 원형 정제","기밀용기 건소보관","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","198900925","발핀연질캡슐250mg(발프로산)(수출용)","명인제약(주)","[M083547]발프로산","Valproic Acid","무색 내용물이 든 일면:주황색, 일면:흑갈색의 연질캅셀제.","밀폐용기, 실온(1 ~ 30℃)보관.","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","198901578","대화카르바마제핀정(수출용)","대화제약(주)","[M040569]카르바마제핀","Carbamazepine","백색의 원형정제  ","기밀용기, 건소보관","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","199000165","엑세그란정(조니사미드)","동아에스티(주)","[M095934]조니사미드","Zonisamide","백색의 원형제피정","밀폐용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","199000983","카마제핀씨알정200밀리그램(카르바마제핀)","명인제약(주)","[M040569]카르바마제핀","Carbamazepine","주황색의 장방형 서방성 필름코팅정","기밀용기, 건소보관.","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","199001352","오르필서방정300밀리그램(발프로산나트륨)","부광약품(주)","[M070676]발프로산나트륨","Sodium Valproate","흰색, 원형의 필름코팅된 서방정","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","199101166","에필렙톨씨알정(카르바마제핀)","환인제약(주)","[M040569]카르바마제핀","Carbamazepine","황색내지 등황색의 타원형 필름코팅정제","기밀용기","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","199102609","카르마인씨알정(카르바마제핀)","명문제약(주)","[M040569]카르바마제핀","Carbamazepine","이 약은 베이지-오렌지색의 분할가능한 캡슐모양의 제피정이다","기밀용기, 건소보관","제조일로부터 36 개월"
"01130","항전간제","항전간제는 뇌의 과도한 신경 흥분을 억제하여 발작(경련)을 예방하거나 조절하기 위해 사용하는 약물입니다. 뇌전증(간질)의 다양한 유형(부분발작, 전신발작 등)에 따라 작용 기전과 선택 약물이 다르며, 신경세포의 흥분성 신경전달물질(GABA, 글루탐산 등)의 균형을 조절하는 기전으로 작용합니다. 대표 약물에는 페니토인, 발프로산, 카르바마제핀, 라모트리진, 레비티라세탐 등이 있으며, 발작 외에도 삼차신경통, 양극성 장애, 편두통 예방 등의 적응증에 사용되기도 합니다.","199301180","카마제핀씨알정300밀리그램(카르바마제핀)","명인제약(주)","[M040569]카르바마제핀","Carbamazepine","흰색의 장방형 서방성 필름코팅정","기밀용기, 건소보관.","제조일로부터 36 개월"
"01140","해열.진통.소염제","해열, 진통, 소염 작용을 동시에 가지는 약물로, 비스테로이드성 소염진통제(NSAIDs) 및 아세트아미노펜 계열이 대표적이며, 감염, 외상, 염증성 질환 등에 수반되는 증상을 완화하는 데 사용됩니다.","196800036","판콜에이내복액","동화약품(주)","[M040353]아세트아미노펜|[M050058]구아이페네신|[M222724]페닐레프린염산염|[M223183]카페인무수물|[M223211]클로르페니라민말레산염|[M223287]펜톡시베린시트르산염","Acetaminophen/Anhydrous Caffeine/Chlorpheniramine Maleate/Guaifenesin/Pentoxyverine Citrate/Phenylephrine Hydrochloride","미황색의 투명한 액제","기밀용기, 실온(1~30℃)보관","제조일로부터 24 개월"
"01140","해열.진통.소염제","해열, 진통, 소염 작용을 동시에 가지는 약물로, 비스테로이드성 소염진통제(NSAIDs) 및 아세트아미노펜 계열이 대표적이며, 감염, 외상, 염증성 질환 등에 수반되는 증상을 완화하는 데 사용됩니다.","197100073","벤나민정(벤지다민염산염)(수출용)","(주)에이프로젠바이오로직스","[M222851]벤지다민염산염","Benzydamine Hydrochloride","담녹색의 원형 필름코팅정","밀폐용기, 실온보존","제조일로부터 60 개월"
